Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
03/01/08,105.6588649,106.0817642,105.0463947,105.622406,125133300,3,3,1,1,2008
04/01/08,104.514131,104.5870489,102.7423396,103.033989,232330900,4,4,1,1,2008
07/01/08,103.3985702,103.7048054,102.1517563,102.9465103,234991000,7,0,2,1,2008
08/01/08,103.5954512,104.1933359,100.9414016,101.2840958,326365700,8,1,2,1,2008
09/01/08,101.4153186,102.6548451,100.4018221,102.3486099,301824900,9,2,2,1,2008
10/01/08,101.8454946,104.1204017,101.6194647,103.0194016,335701200,10,3,2,1,2008
11/01/08,102.6475526,103.4641796,101.3496941,102.1881943,267076600,11,4,2,1,2008
14/01/08,102.9246839,103.4350761,102.3705342,103.0121765,170365500,14,0,3,1,2008
15/01/08,101.9257397,103.1652776,100.5476755,100.744545,239940100,15,1,3,1,2008
16/01/08,100.153921,101.4371938,99.36645436,99.87684631,378802600,16,2,3,1,2008
17/01/08,100.4820583,100.5331031,96.92387714,97.28844452,397892600,17,3,3,1,2008
18/01/08,98.24356799,98.44772472,95.58951936,96.28948212,348561500,18,4,3,1,2008
22/01/08,92.75322792,96.55930652,91.87097557,95.31249237,435923700,22,1,4,1,2008
23/01/08,92.66570757,97.84256734,92.48342393,97.6019516,511913000,23,2,4,1,2008
24/01/08,98.05402228,98.76858223,97.20093609,98.42588806,259949300,24,3,4,1,2008
25/01/08,99.53417236,99.71645603,96.68326418,97.0040741,269603900,25,4,4,1,2008
28/01/08,97.16448252,98.812334,96.28952314,98.60817719,217934600,28,0,5,1,2008
29/01/08,99.23520939,99.49039979,98.34566442,99.09667206,168968300,29,1,5,1,2008
30/01/08,98.85604957,101.0142813,98.14150092,98.36753082,334939200,30,2,5,1,2008
31/01/08,97.2665737,101.014326,97.12074897,100.1612396,343680800,31,3,5,1,2008
01/02/08,100.5768181,101.7944714,100.2705829,101.7725983,206843600,1,4,5,2,2008
04/02/08,101.5028539,101.5684733,100.358107,100.489357,124694300,4,0,6,2,2008
05/02/08,99.11855998,99.34458993,97.46342131,97.79882813,286882500,5,1,6,2,2008
06/02/08,98.12693521,98.61545405,96.54471447,97.01136017,250792900,6,2,6,2,2008
07/02/08,96.0999356,98.28004078,96.04889084,97.65298462,297368100,7,3,6,2,2008
08/02/08,97.04050699,97.86443253,96.31867096,97.02593231,221643500,8,4,6,2,2008
11/02/08,97.04780319,97.87171758,96.2749113,97.52173615,188576300,11,0,7,2,2008
12/02/08,98.36755596,99.38833999,97.68945496,98.42588806,256654400,12,1,7,2,2008
13/02/08,99.16958662,99.93518012,98.53524311,99.4320755,181967800,13,2,7,2,2008
14/02/08,99.85501861,99.89147758,98.28008461,98.55715942,215207200,14,3,7,2,2008
15/02/08,98.0686097,98.59358754,97.63842293,98.53525543,154110300,15,4,7,2,2008
19/02/08,99.68727613,99.81122766,98.14880179,98.81231689,145190000,19,1,8,2,2008
20/02/08,97.69674143,99.56332408,97.52903248,99.10396576,220085700,20,2,8,2,2008
21/02/08,99.64354151,99.89873196,97.75508549,98.28005219,201051200,21,3,8,2,2008
22/02/08,98.41129038,99.05293234,96.87281605,98.88522339,205491000,22,4,8,2,2008
25/02/08,98.82694519,100.3654204,98.27280664,100.132103,190107000,25,0,9,2,2008
26/02/08,99.70914957,101.3132434,99.52686593,100.8830566,212420700,26,1,9,2,2008
27/02/08,100.2997591,101.4517931,100.1903933,100.7809906,168395800,27,2,9,2,2008
28/02/08,100.0664182,100.5913959,99.56331362,99.79663086,170831100,28,3,9,2,2008
29/02/08,98.87067387,98.92899486,96.81450859,97.57281494,252715200,29,4,9,2,2008
03/03/08,97.07696579,97.56548456,96.4207492,97.33945465,189483500,3,0,10,3,2008
04/03/08,96.41344864,97.26653464,95.50932901,96.96759796,282513100,4,1,10,3,2008
05/03/08,97.2811455,98.26548175,96.49367873,97.58009338,270681400,5,2,10,3,2008
06/03/08,96.96034709,97.13534346,95.18855479,95.56040955,247911700,6,3,10,3,2008
07/03/08,94.61981136,96.05620759,93.75213931,94.57606506,326434600,7,4,10,3,2008
10/03/08,94.67084403,94.73646348,93.030291,93.32923889,235683600,10,0,11,3,2008
11/03/08,95.3124588,96.77072774,94.02188768,96.68323517,341440600,11,1,11,3,2008
12/03/08,96.78533071,97.53633845,95.6332967,95.7791214,229161100,12,2,11,3,2008
13/03/08,94.50312529,96.71240199,93.76670343,95.99055481,351504200,13,3,11,3,2008
14/03/08,96.80721931,96.8363798,93.16883308,94.50315094,484687800,14,4,11,3,2008
17/03/08,92.2865683,94.24793664,91.92200099,93.54797363,405311100,17,0,12,3,2008
18/03/08,95.23957022,97.47801907,94.77292446,97.43427277,334416600,18,1,12,3,2008
19/03/08,97.80610098,98.17795557,94.81664509,95.02081299,345971600,19,2,12,3,2008
20/03/08,95.29339098,97.38903996,94.71451677,96.7808609,245320700,20,3,12,3,2008
24/03/08,97.68213704,99.51399772,97.63085075,98.71530914,208977300,24,0,13,3,2008
25/03/08,98.8179237,99.32351919,98.01923488,98.81060028,192947200,25,1,13,3,2008
26/03/08,98.52479689,98.98641817,97.53558768,97.60153198,196934300,26,2,13,3,2008
27/03/08,98.33428064,98.51014329,96.98603384,97.2937851,225153200,27,3,13,3,2008
28/03/08,97.44768235,97.71879421,96.03347984,96.36321259,180896100,28,4,13,3,2008
31/03/08,96.20201482,97.25716863,96.05546817,96.70028687,166692100,31,0,14,3,2008
01/04/08,97.90196399,100.2687249,97.82868509,100.1001968,254547300,1,1,14,4,2008
02/04/08,100.4226103,100.8769082,99.63856853,100.1661453,210910800,2,2,14,4,2008
03/04/08,99.62392913,100.7083877,99.44074303,100.4152832,175884800,3,3,14,4,2008
04/04/08,100.4738946,101.0894083,99.74115028,100.3053665,204446800,4,4,14,4,2008
07/04/08,101.0234554,101.5363854,100.1954619,100.3566666,154245500,7,0,15,4,2008
08/04/08,99.79243405,100.3273342,99.61657141,100.2540665,148937300,8,1,15,4,2008
09/04/08,100.100211,100.2394342,98.83988975,99.52867126,195610600,9,2,15,4,2008
10/04/08,99.22825655,100.1441872,98.84722629,99.66790771,192967800,10,3,15,4,2008
11/04/08,98.54679088,99.00841222,97.4623212,97.73344421,222973300,11,4,15,4,2008
14/04/08,97.59419954,97.85065329,97.12524371,97.40367889,160522000,14,0,16,4,2008
15/04/08,97.87998977,97.96059209,96.96405935,97.63085938,172389200,15,1,16,4,2008
16/04/08,98.58341329,100.3200249,98.56876645,100.276062,189268900,16,2,16,4,2008
17/04/08,99.66791198,100.5691846,99.40412351,100.4226379,179665700,17,3,16,4,2008
18/04/08,101.8075034,102.2618013,101.3092314,101.4704361,218530600,18,4,16,4,2008
21/04/08,101.2872297,101.8367879,101.0087945,101.5217133,118587400,21,0,17,4,2008
22/04/08,101.2579465,101.3458723,100.3127,101.0747604,162166000,22,1,17,4,2008
23/04/08,101.1846785,101.6902739,100.4739154,100.9135666,193309000,23,2,17,4,2008
24/04/08,101.1773478,102.3937062,100.4152873,101.3532104,229381300,24,3,17,4,2008
25/04/08,102.1445494,102.5035981,101.0527675,102.2911072,190788100,25,4,17,4,2008
28/04/08,102.4962965,102.7674083,102.1299242,102.3131104,105610200,28,0,18,4,2008
29/04/08,102.1372365,102.386367,101.5656968,101.9100876,125514100,29,1,18,4,2008
30/04/08,102.0639604,103.0165304,101.3092346,101.3092346,208395900,30,2,18,4,2008
01/05/08,101.3971644,103.4048767,101.3165621,103.4048767,187279500,1,3,18,5,2008
02/05/08,104.2988455,104.3208269,102.9945612,103.6906662,181585500,2,4,18,5,2008
05/05/08,103.3535722,103.7639071,102.8846163,103.1923676,118504500,5,0,19,5,2008
06/05/08,102.5988792,104.1962567,102.3570722,104.0863495,179339800,6,1,19,5,2008
07/05/08,103.969091,104.0789982,101.9467207,102.2324905,199267300,7,2,19,5,2008
08/05/08,102.3936666,102.8186596,101.836774,101.9686737,178321200,8,3,19,5,2008
09/05/08,101.5583991,102.1372624,101.4484807,101.7782135,152588200,9,4,19,5,2008
12/05/08,102.0346543,102.9945476,101.6536241,102.9212799,147865900,12,0,20,5,2008
13/05/08,103.170389,103.2363333,102.3863473,102.9359055,159132200,13,1,20,5,2008
14/05/08,103.3682478,104.1962413,102.9212733,103.1484222,181910800,14,2,20,5,2008
15/05/08,103.3462336,104.5113053,103.1923636,104.4380264,166927000,15,3,20,5,2008
16/05/08,104.6798642,104.6871876,103.7639337,104.5333176,204236800,16,4,20,5,2008
19/05/08,104.6432215,105.7350146,104.2695259,104.8190842,165664400,19,0,21,5,2008
20/05/08,104.247555,104.2988413,103.3169665,103.9691086,178552100,20,1,21,5,2008
21/05/08,103.9104635,104.1376125,101.8514539,102.2105026,252724800,21,2,21,5,2008
22/05/08,102.1665531,102.708788,101.8514783,102.225174,170820400,22,3,21,5,2008
23/05/08,101.8880761,102.3350505,100.7669785,100.8549042,181376400,23,4,21,5,2008
27/05/08,100.9721649,101.8514558,100.7743208,101.6023254,168322900,27,1,22,5,2008
28/05/08,101.9760135,102.5841925,101.1187041,102.0712738,181288100,28,2,22,5,2008
29/05/08,101.9467141,103.2656448,101.9100746,102.584198,173927200,29,3,22,5,2008
30/05/08,102.9286393,103.1264835,102.5402855,102.8407135,117362000,30,4,22,5,2008
02/06/08,102.4596717,102.4816532,101.1187479,101.7782135,181069900,2,0,23,6,2008
03/06/08,102.0712566,102.3057289,100.554471,101.1846313,271965700,3,1,23,6,2008
04/06/08,100.8989087,101.9687206,100.7230572,101.1333923,246637700,4,2,23,6,2008
05/06/08,101.5437412,103.2363793,101.3532316,103.155777,237867100,5,3,23,6,2008
06/06/08,102.2544842,102.4376703,99.81444399,99.86573029,384276300,6,4,23,6,2008
09/06/08,100.2833914,100.7523473,99.22091429,100.1075287,228263900,9,0,24,6,2008
10/06/08,99.41140886,100.4592389,99.17693652,99.60925293,260234900,10,1,24,6,2008
11/06/08,99.63123052,99.84372142,98.13642608,98.14376068,283890100,11,2,24,6,2008
12/06/08,98.62741258,99.55799003,97.83604719,98.5174942,252791800,12,3,24,6,2008
13/06/08,99.04502877,100.0342379,98.49547064,99.76311493,244726900,13,4,24,6,2008
16/06/08,99.32349369,100.3346732,99.25754939,99.82175446,185832500,16,0,25,6,2008
17/06/08,100.4372433,100.4738716,99.19156937,99.33812714,191707700,17,1,25,6,2008
18/06/08,98.69332754,99.30150663,97.97524129,98.37091827,265893000,18,2,25,6,2008
19/06/08,98.29764693,99.09634674,97.82136759,98.49549103,304204900,19,3,25,6,2008
20/06/08,97.82460781,98.00871013,96.63162835,96.89673615,289275700,20,4,25,6,2008
23/06/08,97.27228868,97.37538552,96.70526169,96.80098724,165096400,23,0,26,6,2008
24/06/08,96.50646885,97.53007763,95.87315622,96.60956573,267300600,24,1,26,6,2008
25/06/08,96.99985744,98.23701997,96.64638403,97.06613159,287853900,25,2,26,6,2008
26/06/08,96.15298568,96.77892696,94.31932213,94.42977905,297775000,26,3,26,6,2008
27/06/08,94.46658309,94.89370183,93.55343714,93.91427612,303423400,27,4,26,6,2008
30/06/08,94.17940199,94.93054276,93.74492312,94.24568176,258842600,30,0,27,6,2008
01/07/08,93.17050995,94.60651157,92.73603112,94.54023743,388622000,1,1,27,7,2008
02/07/08,94.84216659,95.11464573,92.75076648,92.92014313,288064600,2,2,27,7,2008
03/07/08,93.60501426,93.60501426,92.04382406,93.0158844,239352500,3,3,27,7,2008
07/07/08,93.36935052,93.77437233,91.25585348,92.06590271,372427300,7,0,28,7,2008
08/07/08,92.04380075,93.81118426,91.4620367,93.70072174,375973700,8,1,28,7,2008
09/07/08,93.89222235,94.06895907,91.60198808,91.89655304,336729400,9,2,28,7,2008
10/07/08,91.63142414,92.6329414,91.00547726,92.27210236,436475700,10,3,28,7,2008
11/07/08,91.29267438,92.71394475,90.20278599,91.19693756,481124600,11,4,28,7,2008
14/07/08,92.24263462,92.41937128,90.13650347,90.37215424,322720800,14,0,29,7,2008
15/07/08,89.69465514,90.93918304,88.38384187,89.09815979,502502500,15,1,29,7,2008
16/07/08,89.43691219,91.73451136,89.17917004,91.28530121,371642900,16,2,29,7,2008
17/07/08,92.15426542,92.97904591,91.38103335,92.19844818,375490600,17,3,29,7,2008
18/07/08,92.91276399,93.09686632,92.16162894,92.77285004,267030100,18,4,29,7,2008
21/07/08,93.16314949,93.37670887,92.19108936,92.82440186,222863000,21,0,30,7,2008
22/07/08,92.16165167,94.113138,91.94072657,93.87748718,296904200,22,1,30,7,2008
23/07/08,94.17939587,95.10726765,93.92901938,94.3855896,311698400,23,2,30,7,2008
24/07/08,94.51078462,94.56233868,92.169008,92.42675018,248634500,24,3,30,7,2008
25/07/08,92.70657274,93.14841723,92.17635711,92.40464783,219131000,25,4,30,7,2008
28/07/08,92.42676285,92.83178472,90.88766399,91.04967499,205201300,28,0,31,7,2008
29/07/08,91.30007368,93.0674524,91.04969147,92.99381256,261505600,29,1,31,7,2008
30/07/08,93.60500338,94.70225748,92.99378221,94.65070343,354710000,30,2,31,7,2008
31/07/08,93.81854151,94.68014462,93.25150323,93.39878845,277402100,31,3,31,7,2008
01/08/08,93.6123631,93.73018568,92.38992083,92.90541077,248690900,1,4,31,8,2008
04/08/08,92.81700932,92.89064911,91.87440651,92.04377747,188239600,4,0,32,8,2008
05/08/08,92.80232673,94.67280761,92.02910009,94.52552795,251577600,5,1,32,8,2008
06/08/08,94.27511235,95.21771526,93.87745069,94.94523621,209555400,6,2,32,8,2008
07/08/08,94.23093579,94.58441473,93.1852359,93.53134918,246312500,7,3,32,8,2008
08/08/08,93.21470968,95.6816746,93.06742442,95.26928711,260811700,8,4,32,8,2008
11/08/08,95.34290623,96.84517615,95.16616396,96.25605774,249425800,11,0,33,8,2008
12/08/08,95.93942542,96.24871606,94.79798849,95.25457001,213200800,12,1,33,8,2008
13/08/08,94.84217554,95.47548816,94.01740048,94.68017578,256393200,13,2,33,8,2008
14/08/08,94.14259152,95.93943257,94.07631736,95.39448547,239555300,14,3,33,8,2008
15/08/08,95.68165616,96.10141486,95.21772593,95.85839844,181000800,15,4,33,8,2008
18/08/08,96.04986223,96.08668495,94.01001651,94.54759216,172275100,18,0,34,8,2008
19/08/08,93.83328836,94.03212205,93.17788442,93.51663208,194673700,19,1,34,8,2008
20/08/08,93.81119126,94.22357872,93.03795916,93.95111084,225498200,20,2,34,8,2008
21/08/08,93.33991164,94.58444559,93.22944908,94.11314392,180609800,21,3,34,8,2008
22/08/08,94.75379345,95.4754715,94.11312089,95.4754715,167715300,22,4,34,8,2008
25/08/08,94.84956357,95.47550502,93.33992156,93.53874969,171936900,25,0,35,8,2008
26/08/08,93.53870665,94.16465905,93.21469038,93.81118011,159117200,26,1,35,8,2008
27/08/08,93.92904156,94.8716449,93.74493917,94.72436523,171032800,27,2,35,8,2008
28/08/08,95.2030032,95.98359534,95.07781495,95.87313843,167537100,28,3,35,8,2008
29/08/08,95.53437436,95.83630487,94.63595412,94.84214783,189195800,29,4,35,8,2008
02/09/08,95.75529683,96.25606098,93.90690798,94.25302124,252364900,2,1,36,9,2008
03/09/08,94.1720047,94.62858042,93.47241822,94.1720047,251947000,3,2,36,9,2008
04/09/08,93.50190618,93.6933742,91.28531222,91.33686066,340042500,4,3,36,9,2008
05/09/08,90.79190582,92.01434237,89.84193712,91.62404633,289503400,5,4,36,9,2008
08/09/08,94.28985861,94.43714949,91.62406007,93.51663208,364075300,8,0,37,9,2008
09/09/08,93.59762256,93.78909055,90.43106588,90.74035645,377326800,9,1,37,9,2008
10/09/08,91.23373161,91.97750644,90.24694602,91.1085434,298916600,10,2,37,9,2008
11/09/08,89.93032264,92.59612121,89.54738658,92.42675018,375369400,11,3,37,9,2008
12/09/08,91.52831035,92.94221483,91.18956276,92.85384369,297851200,12,4,37,9,2008
15/09/08,89.56947306,92.52984199,88.28812228,88.43540192,483607000,15,0,38,9,2008
16/09/08,86.3071738,90.07759171,86.15989418,89.91558075,581744300,16,1,38,9,2008
17/09/08,88.10403104,89.73149534,85.42350094,85.87271118,624095600,17,2,38,9,2008
18/09/08,86.93311765,89.68728679,83.80337822,88.42066193,776114700,18,3,38,9,2008
19/09/08,93.84312676,94.80600249,91.3470661,91.93219757,501087800,19,4,38,9,2008
22/09/08,92.17660786,92.39881167,89.14726276,89.85089874,249966500,22,0,39,9,2008
23/09/08,89.51020564,90.37679048,87.60667892,87.80666351,327470400,23,1,39,9,2008
24/09/08,88.39918507,88.88062291,87.24373878,88.08810425,311818400,24,2,39,9,2008
25/09/08,88.43623333,90.29532154,87.72518893,89.46576691,328253000,25,3,39,9,2008
26/09/08,88.01406071,89.99165372,87.77704588,89.51021576,285917400,26,4,39,9,2008
29/09/08,88.24367262,88.39180478,82.19238298,82.4960556,459562300,29,0,40,9,2008
30/09/08,84.07367445,86.51048584,81.86646956,85.91053772,328154400,30,1,40,9,2008
01/10/08,85.37721766,86.42897569,84.39953132,85.96234894,332783000,1,2,40,10,2008
02/10/08,85.14022837,85.25873858,82.25901528,82.84414673,365337800,2,3,40,10,2008
03/10/08,83.59225838,85.51059651,81.23692074,81.72576141,461798000,3,4,40,10,2008
06/10/08,79.36298893,79.7111056,74.54121366,77.56315613,610637500,6,0,41,10,2008
07/10/08,79.13337453,79.49630779,73.80794799,74.08940125,540012100,7,1,41,10,2008
08/10/08,72.23031067,75.68184393,71.70443438,72.22290802,725414800,8,2,41,10,2008
09/10/08,73.81538186,74.52642637,66.8456549,67.17895508,534485200,9,3,41,10,2008
10/10/08,64.26071631,69.57874249,61.90537869,65.54948425,871026300,10,4,41,10,2008
13/10/08,69.52685634,75.06707764,66.6234189,75.06707764,455584000,13,0,42,10,2008
14/10/08,77.54835065,78.16310972,71.92665328,73.95609283,546268300,14,1,42,10,2008
15/10/08,72.18591114,72.43774263,66.44570166,66.67530823,484627500,15,2,42,10,2008
16/10/08,67.61594877,70.19348421,64.0977567,69.45281219,708811200,16,3,42,10,2008
17/10/08,68.13438925,73.02282142,67.88256358,69.03800964,476649000,17,4,42,10,2008
20/10/08,70.62306684,73.40058655,69.68981863,73.18579102,321294200,20,0,43,10,2008
21/10/08,71.82293954,73.05985999,70.526764,71.00079346,356502000,21,1,43,10,2008
22/10/08,69.03062464,71.00081477,64.83101597,67.13450623,516168000,22,2,43,10,2008
23/10/08,66.87529681,68.4751459,63.55708271,67.91223907,634666400,23,3,43,10,2008
24/10/08,62.26087401,66.60121151,62.21643551,64.46807861,545812600,24,4,43,10,2008
27/10/08,63.67556956,66.29754898,61.99424104,62.17940903,397288600,27,0,44,10,2008
28/10/08,64.6902787,69.80091576,62.60899255,69.44539642,639939500,28,1,44,10,2008
29/10/08,69.45279403,71.97107934,68.21587344,68.94173431,531270100,29,2,44,10,2008
30/10/08,70.94153062,71.50444266,68.80839827,71.32668304,414582100,30,3,44,10,2008
31/10/08,70.42308535,73.00802869,69.97868334,71.71926117,411394000,31,4,44,10,2008
03/11/08,71.6821975,72.35621137,71.0674387,71.92662048,205419400,3,0,45,11,2008
04/11/08,73.37096085,74.70417261,71.63038292,74.3708725,346793400,4,1,45,11,2008
05/11/08,73.47464997,74.59306612,70.36383026,71.24523163,387844100,5,2,45,11,2008
06/11/08,69.9638569,70.68971774,66.70489988,67.29743958,477721900,6,3,45,11,2008
07/11/08,67.88258587,69.62316384,67.03081199,69.51947021,380391000,7,4,45,11,2008
10/11/08,70.51937146,70.75638624,67.3418883,68.60843658,301773000,10,0,46,11,2008
11/11/08,67.22336611,68.24549104,65.66054835,66.49009705,418498200,11,1,46,11,2008
12/11/08,65.3494827,65.88276171,63.0459927,63.56446075,454330600,12,2,46,11,2008
13/11/08,63.79410292,67.94187231,60.80178617,67.52709198,753141900,13,3,46,11,2008
14/11/08,66.22346495,68.18624059,64.08291835,64.15699005,540352300,14,4,46,11,2008
17/11/08,63.97927624,65.59394221,63.07566071,63.30526733,415254900,17,0,47,11,2008
18/11/08,63.06819925,64.60138951,61.40909615,64.49769592,523811800,18,1,47,11,2008
19/11/08,63.63112723,64.34217159,59.93517028,60.36476135,558327600,19,2,47,11,2008
20/11/08,59.35002633,61.11282874,55.58741807,55.88368225,814180400,20,3,47,11,2008
21/11/08,57.3724528,59.9203663,55.06155411,58.89823532,718536500,21,4,47,11,2008
24/11/08,60.67585289,64.43105995,59.5204063,62.97934341,523305300,24,0,48,11,2008
25/11/08,64.6606703,64.81621075,62.08312916,63.44596863,454112400,25,1,48,11,2008
26/11/08,62.43864643,66.06053174,62.39420227,65.89758301,370134200,26,2,48,11,2008
28/11/08,65.64571678,66.7567241,65.53462057,66.72709656,118308100,28,4,48,11,2008
01/12/08,64.81620375,64.8458313,60.63140611,60.8165741,369927100,1,0,49,12,2008
02/12/08,61.82390563,63.3200609,60.76474423,63.15711212,469508400,2,1,49,12,2008
03/12/08,61.77204331,65.05322036,61.57946702,64.67547607,519863500,3,2,49,12,2008
04/12/08,63.74222792,65.21616921,62.02386917,63.17932129,444173800,4,3,49,12,2008
05/12/08,61.95721358,65.49021651,60.91286335,65.12728882,471905300,5,4,49,12,2008
08/12/08,66.91229217,68.42326342,65.23837786,67.40113831,412859300,8,0,50,12,2008
09/12/08,66.93451716,68.23809555,65.90498374,66.29013062,370790000,9,1,50,12,2008
10/12/08,66.89748378,67.66778321,65.91979712,66.74194336,396187400,10,2,50,12,2008
11/12/08,66.31976325,67.40114356,64.71250657,65.13468933,365061000,11,3,50,12,2008
12/12/08,63.36446947,65.9716315,63.10522984,65.9123764,415060400,12,4,50,12,2008
15/12/08,65.93461606,66.03090703,63.91258475,64.99396515,256694200,15,0,51,12,2008
16/12/08,68.05293274,68.15662635,65.31244895,68.05293274,377699500,16,1,51,12,2008
17/12/08,67.28264349,68.46031494,66.70492022,67.39374542,281819800,17,2,51,12,2008
18/12/08,67.69740039,67.89737928,65.33465566,66.13458252,374673300,18,3,51,12,2008
19/12/08,66.5295929,67.66455662,65.7754399,65.85011292,301451300,19,4,51,12,2008
22/12/08,66.14131123,66.2085101,63.83405327,65.00634766,243759500,22,0,52,12,2008
23/12/08,65.35731264,65.65598766,64.06555126,64.33435822,221625200,23,1,52,12,2008
24/12/08,64.55085577,64.86446751,64.21485011,64.70766449,62061600,24,2,52,12,2008
26/12/08,65.14076224,65.18556719,64.58821723,65.0810318,74767700,26,4,52,12,2008
29/12/08,65.140765,65.20796958,63.91620267,64.8943634,127795900,29,0,1,12,2008
30/12/08,65.34237437,66.4922694,64.87195941,66.43253326,168256300,30,1,1,12,2008
31/12/08,66.51465493,67.92588815,66.35785188,67.38080597,193987200,31,2,1,12,2008
02/01/09,67.53014655,69.7702,67.08959974,69.41178894,227566300,2,4,1,1,2009
05/01/09,69.16540222,69.93449225,68.61285713,69.32967377,240349700,5,0,2,1,2009
06/01/09,69.9195299,70.52434246,69.20271352,69.79259491,328260900,6,1,2,1,2009
07/01/09,68.69498863,68.88912824,67.35095397,67.70189667,280899200,7,2,2,1,2009
08/01/09,67.32108429,68.01549548,66.95520475,67.97816467,263834400,8,3,2,1,2009
09/01/09,68.06775215,68.18721869,63.73698038,66.52210999,330953600,9,4,2,1,2009
12/01/09,66.33545832,66.38773171,64.52102018,64.92422485,277858500,12,0,3,1,2009
13/01/09,64.75994786,65.61863046,64.3642003,65.04368591,356432300,13,1,3,1,2009
14/01/09,63.8713917,64.02819476,62.09428467,62.99777222,435491600,14,2,3,1,2009
15/01/09,62.81110518,63.65485665,61.01906115,63.02017593,532647300,15,3,3,1,2009
16/01/09,64.11031974,64.20738665,62.01213851,63.51296997,399237200,16,4,3,1,2009
20/01/09,62.89323389,63.51297765,59.77209265,60.16036606,419855200,20,1,4,1,2009
21/01/09,61.1833338,62.90070484,60.0857066,62.75883865,364360700,21,2,4,1,2009
22/01/09,61.5417359,62.75136686,60.60838027,61.78814316,427940300,22,3,4,1,2009
23/01/09,60.4067664,62.71401836,60.1603592,62.05693817,386800600,23,4,4,1,2009
26/01/09,62.4153432,63.73697772,61.83293031,62.48254776,317978800,26,0,5,1,2009
27/01/09,62.81857355,63.58019504,62.19882966,63.11724854,273789700,27,1,5,1,2009
28/01/09,64.51355328,65.67091104,64.26714598,65.25276947,330007000,28,2,5,1,2009
29/01/09,64.29699365,65.32741606,63.0724317,63.13216782,294392500,29,3,5,1,2009
30/01/09,63.45324246,63.76684854,61.3849235,61.84786987,383383600,30,4,5,1,2009
02/02/09,60.90708252,62.10924558,60.71294287,61.66123581,288233300,2,0,6,2,2009
03/02/09,62.04946624,62.99029008,61.39238608,62.52734375,278385800,3,1,6,2,2009
04/02/09,62.94551839,63.74447074,62.00469414,62.22123337,322989300,4,2,6,2,2009
05/02/09,61.75080787,63.68472375,58.03979057,63.14710999,417679400,5,3,6,2,2009
06/02/09,63.36364401,65.21541829,63.22924058,64.94661713,366101700,6,4,6,2,2009
09/02/09,64.93167375,65.51408666,64.45379619,65.03620911,240075200,9,0,7,2,2009
10/02/09,64.41645781,64.98393952,61.56412375,62.05693817,536212800,10,1,7,2,2009
11/02/09,62.31082866,62.75884398,61.52681323,62.42283249,324442500,11,2,7,2,2009
12/02/09,61.35506821,62.58709886,60.51878516,62.46763229,469302200,12,3,7,2,2009
13/02/09,62.38550534,62.90071388,61.7806869,61.79562378,293998400,13,4,7,2,2009
17/02/09,59.85422896,61.94494203,59.11500725,59.15234375,478910100,17,1,8,2,2009
18/02/09,59.57796083,59.68996465,58.45046556,59.01047897,362964800,18,2,8,2,2009
19/02/09,59.61527116,59.84674717,58.25630598,58.3757782,316867500,19,3,8,2,2009
20/02/09,57.29309548,58.4952521,56.57627346,57.80830383,477176600,20,4,8,2,2009
23/02/09,58.44300405,58.44300405,55.69520436,55.74000931,379641400,23,0,9,2,2009
24/02/09,56.21789652,58.20407502,55.77734954,57.85313797,426260900,24,1,9,2,2009
25/02/09,57.5992502,58.55500558,56.47175484,57.39764786,461985800,25,2,9,2,2009
26/02/09,58.10697088,59.48833567,56.39706318,56.46426773,363353900,26,3,9,2,2009
27/02/09,55.26213253,56.51656297,55.11279218,55.20239639,470510900,27,4,9,2,2009
02/03/09,54.14956398,55.19492355,52.54419667,52.71593094,426452600,2,0,10,3,2009
03/03/09,53.47006982,53.53726868,51.99910065,52.32017517,443761000,3,1,10,3,2009
04/03/09,53.18632354,54.4108853,52.32016705,53.55966568,462753100,4,2,10,3,2009
05/03/09,52.34258125,53.5596806,50.90147997,51.37189484,485549400,5,3,10,3,2009
06/03/09,51.81989783,52.60391302,50.10252145,51.46148682,490470000,6,4,10,3,2009
09/03/09,50.73721337,52.267919,50.57294756,50.85668564,379905300,9,0,11,3,2009
10/03/09,51.90205853,54.03757737,51.79752312,53.888237,406227900,10,1,11,3,2009
11/03/09,54.50797699,55.06799045,53.63435736,54.23917007,356648300,11,2,11,3,2009
12/03/09,54.22424494,56.561366,53.73889875,56.37469482,409702700,12,3,11,3,2009
13/03/09,56.75549326,57.47977817,55.79973796,56.81522369,337474700,13,4,11,3,2009
16/03/09,57.4648146,58.21896723,56.60612665,56.64346313,360644900,16,0,12,3,2009
17/03/09,56.80027389,58.5101816,56.33732757,58.3757782,356814300,17,1,12,3,2009
18/03/09,58.09952557,60.40678389,57.54698057,59.68249893,473273200,18,2,12,3,2009
19/03/09,60.42918381,60.48145151,58.75661193,58.94328308,428520400,19,3,12,3,2009
20/03/09,59.22981428,59.3426198,57.55278684,57.68815231,371078200,20,4,12,3,2009
23/03/09,59.21473989,61.88444415,58.89136731,61.83180237,419933300,23,0,13,3,2009
24/03/09,61.09485417,61.93712898,60.54587603,60.61355591,330271000,24,1,13,3,2009
25/03/09,61.08730125,62.19277876,59.45539441,61.25274277,441775100,25,2,13,3,2009
26/03/09,61.85435734,62.64398973,61.15497046,62.50110245,422025200,26,3,13,3,2009
27/03/09,61.70398344,62.06495416,61.14747784,61.37308884,322332300,27,4,13,3,2009
